species,decimalLatitude,decimalLongitude,eventDate,year,basisOfRecord,coordinateUncertaintyInMeters
Xenoglaux loweryi,-5.730236,-77.96465,2022-05-16,2022,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2022-05-03,2022,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.731119,-77.95509,2022-05-16,2022,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2022-05-03,2022,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.731119,-77.95509,2022-05-16,2022,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.731119,-77.95509,2022-06-27,2022,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2022-06-09,2022,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2022-06-01,2022,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2022-06-30,2022,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.731119,-77.95509,2022-06-27,2022,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2022-06-02,2022,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.731119,-77.95509,2022-06-27,2022,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2022-06-09,2022,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.734177,-77.957987,2022-07-07T19:58,2022,HUMAN_OBSERVATION,31373.0
Xenoglaux loweryi,-5.695999,-77.81149,2022-07-14,2022,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2022-07-20,2022,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2022-07-22,2022,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2022-07-07,2022,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2022-07-16,2022,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2022-07-16,2022,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2022-07-25,2022,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.801413,-77.79419,2022-07-12,2022,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.801413,-77.79419,2022-07-12,2022,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2022-07-20,2022,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2022-07-20,2022,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2022-07-20,2022,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.741344,-77.91222,2022-08-14,2022,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.67547,-77.76653,2022-08-29,2022,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.67547,-77.76653,2022-08-29,2022,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2022-08-11,2022,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.696442,-77.81146,2022-08-13,2022,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2022-08-11,2022,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.67547,-77.76653,2022-08-29,2022,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2022-08-11,2022,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.67547,-77.76653,2022-08-29,2022,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.729499,-77.962776,2022-08-14,2022,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.699103,-77.811966,2022-09-19,2022,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2022-09-29,2022,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2022-09-07,2022,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2022-09-18,2022,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2022-10-13,2022,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2022-10-16,2022,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2022-10-16,2022,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2022-10-16,2022,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2022-10-14,2022,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2022-10-22,2022,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.6967,-77.8112,2022-11-14,2022,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.6954,-77.8119,2022-11-14,2022,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.6954,-77.8119,2022-11-14,2022,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2022-11-14,2022,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2022-11-01,2022,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.734662,-77.95636,2022-11-17,2022,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2022-11-14,2022,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2022-11-04,2022,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.779788,-77.894035,2022-11-17,2022,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2022-11-04,2022,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2022-12-01,2022,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2022-12-01,2022,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.70821,-77.90631,2022-12-06,2022,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2022-12-01,2022,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2021-01-18,2021,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2021-01-15,2021,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2021-01-16,2021,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2021-01-20,2021,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2021-01-16,2021,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2021-07-31,2021,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695792,-77.811226,2021-07-03,2021,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2021-08-31,2021,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2021-08-24,2021,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2021-08-08,2021,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2021-08-24,2021,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2021-08-31,2021,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2021-09-04,2021,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2021-09-04,2021,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2021-09-27,2021,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2021-09-27,2021,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2021-09-02,2021,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2021-09-27,2021,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2021-09-04,2021,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2021-09-22,2021,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2021-09-02,2021,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2021-09-02,2021,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2021-10-09,2021,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2021-10-09,2021,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2021-10-31,2021,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2021-10-13,2021,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2021-10-14,2021,HUMAN_OBSERVATION,
Xenoglaux loweryi,-6.360141,-77.426605,2021-10-06T19:08,2021,HUMAN_OBSERVATION,31356.0
Xenoglaux loweryi,-5.673133,-77.76283,2021-11-03,2021,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2021-11-12,2021,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2021-11-03,2021,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2021-11-03,2021,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2021-11-15,2021,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2021-11-14,2021,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.729234,-77.96203,2021-12-11,2021,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.697958,-77.82198,2021-12-27,2021,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2021-12-13,2021,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.697958,-77.82198,2021-12-27,2021,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2021-12-13,2021,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2021-12-13,2021,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.697958,-77.82198,2021-12-27,2021,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2021-12-14,2021,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2021-12-13,2021,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.6731,-77.7628,2021-12-14,2021,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.73,-77.97,2020-02-15,2020,HUMAN_OBSERVATION,1000.0
Xenoglaux loweryi,-5.695999,-77.81149,2020-02-26,2020,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2020-02-23,2020,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2020-02-24,2020,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2020-02-27,2020,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2020-03-04,2020,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2020-05-09,2020,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2019-02-21,2019,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2019-02-21,2019,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2019-02-21,2019,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2019-02-21,2019,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2019-02-22,2019,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2019-02-22,2019,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2019-03-19,2019,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.67304,-77.76319,2019-03-26,2019,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.675524,-77.76659,2019-03-25,2019,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2019-04-11,2019,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2019-04-06,2019,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2019-04-11,2019,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2019-05-31,2019,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.668921,-77.76607,2019-05-04,2019,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2019-05-25,2019,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2019-06-20,2019,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2019-06-20,2019,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2019-06-20,2019,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2019-06-20,2019,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2019-06-30,2019,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2019-06-20,2019,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2019-06-28,2019,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2019-06-28,2019,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2019-06-29,2019,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2019-06-29,2019,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2019-07-11,2019,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.694664,-77.808624,2019-07-24,2019,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2019-07-31,2019,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2019-07-13,2019,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.687125,-77.78647,2019-07-08,2019,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2019-07-13,2019,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.694664,-77.808624,2019-07-28,2019,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.694664,-77.808624,2019-07-24,2019,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2019-07-14,2019,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2019-07-07,2019,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.694664,-77.808624,2019-07-24,2019,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.687125,-77.78647,2019-07-17,2019,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.694664,-77.808624,2019-07-23,2019,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.694664,-77.808624,2019-07-23,2019,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.694664,-77.808624,2019-07-23,2019,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.683852,-77.80463,2019-07-02,2019,HUMAN_OBSERVATION,30.0
Xenoglaux loweryi,-5.682234,-77.80546,2019-07-02,2019,HUMAN_OBSERVATION,50.0
Xenoglaux loweryi,-5.695349,-77.809692,2019-07-31,2019,HUMAN_OBSERVATION,10.0
Xenoglaux loweryi,-5.695999,-77.81149,2019-07-13,2019,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2019-07-03,2019,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.781295,-77.927191,2019-08-15T19:40,2019,HUMAN_OBSERVATION,31373.0
Xenoglaux loweryi,-5.695999,-77.81149,2019-08-07,2019,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2019-08-19,2019,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2019-08-07,2019,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.672736,-77.76251,2019-08-12,2019,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2019-08-19,2019,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.670426,-77.758766,2019-08-16,2019,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.674838,-77.761604,2019-08-09,2019,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695812,-77.81131,2019-08-11,2019,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2019-08-16,2019,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2019-08-02,2019,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2019-08-15,2019,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2019-08-15,2019,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2019-08-15,2019,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2019-08-15,2019,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2019-08-16,2019,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2019-08-15,2019,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2019-08-15,2019,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2019-08-15,2019,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2019-08-15,2019,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2019-08-16,2019,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2019-09-18,2019,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2019-09-18,2019,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2019-09-18,2019,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.600809,-77.888458,2019-09-18T19:48,2019,HUMAN_OBSERVATION,31373.0
Xenoglaux loweryi,-5.695999,-77.81149,2019-10-05,2019,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2019-10-05,2019,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.697363,-77.80848,2019-10-08,2019,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2019-10-05,2019,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2019-10-24,2019,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2019-10-24,2019,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2019-10-24,2019,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2019-10-05,2019,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.668921,-77.76607,2019-10-17,2019,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2019-11-27,2019,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2019-11-27,2019,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2019-11-27,2019,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2019-11-18,2019,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2019-11-27,2019,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2019-11-18,2019,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.672548,-77.762607,2019-11-18,2019,HUMAN_OBSERVATION,32.0
Xenoglaux loweryi,-5.673133,-77.76283,2019-12-06,2019,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2018-01-31,2018,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2018-01-31,2018,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2018-01-31,2018,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2018-01-31,2018,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2018-01-31,2018,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2018-01-25,2018,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2018-02-01,2018,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2018-02-03,2018,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2018-02-01,2018,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2018-02-01,2018,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2018-02-03,2018,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2018-02-27,2018,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2018-02-03,2018,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2018-02-23,2018,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673384,-77.76254,2018-03-07,2018,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673384,-77.76254,2018-03-07,2018,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673384,-77.76254,2018-03-08,2018,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673384,-77.76254,2018-03-08,2018,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673384,-77.76254,2018-03-08,2018,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.69602,-77.810875,2018-04-10,2018,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2018-05-05,2018,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2018-05-05,2018,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2018-05-22,2018,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2018-05-18,2018,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.687125,-77.78647,2018-05-18,2018,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2018-06-28,2018,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2018-06-28,2018,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2018-06-28,2018,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2018-06-28,2018,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2018-06-28,2018,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2018-06-28,2018,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2018-06-28,2018,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.668921,-77.76607,2018-06-22,2018,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2018-06-28,2018,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.668921,-77.76607,2018-06-22,2018,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.6718,-77.7628,2018-06-14,2018,HUMAN_OBSERVATION,6.0
Xenoglaux loweryi,-5.673133,-77.76283,2018-06-14,2018,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2018-07-19,2018,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2018-07-08,2018,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2018-07-15,2018,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2018-07-19,2018,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673384,-77.76254,2018-07-15,2018,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2018-08-01,2018,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2018-08-08,2018,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695812,-77.81131,2018-08-14,2018,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695812,-77.81131,2018-08-14,2018,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695812,-77.81131,2018-08-14,2018,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2018-08-01,2018,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2018-08-01,2018,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2018-08-10,2018,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.687125,-77.78647,2018-09-22,2018,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.687125,-77.78647,2018-09-24,2018,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2018-09-27,2018,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2018-10-06,2018,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2018-10-06,2018,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2018-10-06,2018,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.690607,-77.807014,2018-10-19,2018,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2018-10-19,2018,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.672736,-77.76251,2018-10-12,2018,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2018-10-06,2018,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2018-10-06,2018,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2018-10-12,2018,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2018-10-12,2018,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2018-11-16,2018,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2018-11-21,2018,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2018-11-16,2018,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2018-12-17,2018,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2018-12-17,2018,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2018-12-05,2018,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.671452,-77.76221,2017-01-01,2017,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2017-01-11,2017,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2017-01-07,2017,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2017-01-12,2017,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2017-01-12,2017,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2017-01-30,2017,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2017-01-31,2017,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2017-01-21,2017,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2017-01-21,2017,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2017-01-11,2017,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2017-01-12,2017,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.674825,-77.70393,2017-01-02,2017,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2017-01-30,2017,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2017-01-31,2017,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2017-01-03,2017,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2017-02-20,2017,HUMAN_OBSERVATION,
